"Id";"Name";"Description";"ServerName";"TopicName";"Address";"Coef";"Offset";"LogEnabled";"AlEnabled";"Type";"AlBool";"MemTag";"MbsTcpEnabled";"MbsTcpFloat";"SnmpEnabled";"RTLogEnabled";"AlAutoAck";"ForceRO";"SnmpOID";"AutoType";"AlHint";"AlHigh";"AlLow";"AlTimeDB";"AlLevelDB";"IVGroupA";"IVGroupB";"IVGroupC";"IVGroupD";"PageId";"RTLogWindow";"RTLogTimer";"LogDB";"LogTimer";"AlLoLo";"AlHiHi";"MbsTcpRegister";"MbsTcpCoef";"MbsTcpOffset";"EEN";"ETO";"ECC";"ESU";"EAT";"ESH";"SEN";"STO";"SSU";"TEN";"TSU";"FEN";"FFN";"FCO";"AlStat";"ChangeTime";"TagValue";"TagQuality";"AlType"
78;"BMS_Rack_1_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43071";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:12:08"
79;"BMS_Rack_1_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43072";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:34:50"
80;"BMS_Rack_1_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43073";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:50"
81;"BMS_Rack_1_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43074";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 12:16:22"
82;"BMS_Rack_1_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43075";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:34:42"
83;"BMS_Rack_1_Max_Cell_A_Temp";"Max Cell A Temp";"MODBUS";"A";"43076";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:50"
84;"BMS_Rack_1_Module_Num_of_Max_Cell_Temp_A";"Module Number of Max Cell Temp A";"MODBUS";"A";"43077";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
85;"BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_A";"Cell Number of Max Cell Temp A";"MODBUS";"A";"43078";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
86;"BMS_Rack_1_Max_Cell_B_Temp";"Max Cell B Temp";"MODBUS";"A";"43079";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:48"
87;"BMS_Rack_1_Module_Num_of_Max_Cell_Temp_B";"Module Number of Max Cell Temp B";"MODBUS";"A";"43080";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 10:45:16"
88;"BMS_Rack_1_Cell_Num_of_Max_Cell_Temp_B";"Cell Number of Max Cell Temp B";"MODBUS";"A";"43081";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
89;"BMS_Rack_1_Average_Cell_Temp";"Average Cell Temp";"MODBUS";"A";"43082";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:50"
90;"BMS_Rack_1_Min_Cell_A_Temp";"Min Cell A Temp";"MODBUS";"A";"43083";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:44"
91;"BMS_Rack_1_Module_Num_of_Min_Cell_Temp_A";"Module Number of Min Cell Temp A";"MODBUS";"A";"43084";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 18:34:56"
92;"BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_A";"Cell Number of Min Cell Temp A";"MODBUS";"A";"43085";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
93;"BMS_Rack_1_Min_Cell_B_Temp";"Min Cell B Temp";"MODBUS";"A";"43086";0.01;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:48"
94;"BMS_Rack_1_Module_Num_of_Min_Cell_Temp_B";"Module Number of Min Cell Temp B";"MODBUS";"A";"43087";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
95;"BMS_Rack_1_Cell_Num_of_Min_Cell_Temp_B";"Cell Number of Min Cell Temp B";"MODBUS";"A";"43088";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
96;"BMS_Rack_2_Voltage";"BMS Rack 2 Voltage";"MODBUS";"A";"43100";0.1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:48"
97;"BMS_Rack_2_Current";"BMS Rack 2 Current";"MODBUS";"A";"43101I";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;-1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:36"
98;"BMS_Rack_2_SoC";"BMS Rack 2 SoC";"MODBUS";"A";"43103";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:50"
99;"BMS_Rack_2_SoH";"BMS Rack 2 SoH";"MODBUS";"A";"43104";0.1;0;1;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;1;1;600;10;0.1;60;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:01"
100;"BMS_Rack_2_Fault_1";"BMS Additional_Protection";"MODBUS";"A";"43105#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Additional_Protection Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
101;"BMS_Rack_2_Fault_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43106#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 DCSW1 Sensing Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
102;"BMS_Rack_2_Fault_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43106#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 DCSW2 Sensing Fail Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
103;"BMS_Rack_2_Fault_4";"DCSW3 Sensing Fail_Fault";"MODBUS";"A";"43106#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 DCSW3 Sensing Fail_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
104;"BMS_Rack_2_Fault_5";"DCSW3 Fail_Fault";"MODBUS";"A";"43106#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 DCSW3 Fail_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
105;"BMS_Rack_2_Fault_6";"Module PCB Under Temperature_Fault";"MODBUS";"A";"43106#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module PCB Under Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
106;"BMS_Rack_2_Fault_7";"Module PCB Over-Temperature_Fault";"MODBUS";"A";"43106#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module PCB Over-Temperature_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
107;"BMS_Rack_2_Fault_8";"Charge Current Limit_Fault";"MODBUS";"A";"43106#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Charge Current Limit_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
108;"BMS_Rack_2_Fault_9";"Discharrge Current Limit_Fault";"MODBUS";"A";"43106#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Discharrge Current Limit_Alarm";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
109;"BMS_Rack_2_Fault_10";"Rack Fuse Fail_Fault";"MODBUS";"A";"43107#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Rack Fuse Fail_Alarm�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
110;"BMS_Rack_2_Fault_11";"Permanent Under-Voltage_Fault";"MODBUS";"A";"43107#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Permanent Under-Voltage_Alarm�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
111;"BMS_Rack_2_Fault_12";"Module Under-Temperature_Fault";"MODBUS";"A";"43108#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Module Under-Temperature_Alarm�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
112;"BMS_Rack_2_Alarm_1";"BMS Additional_Protection";"MODBUS";"A";"43109#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Additional_Protection Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
113;"BMS_Rack_2_Alarm_2";"DCSW1 Sensing Fail";"MODBUS";"A";"43110#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 DCSW1 Sensing Fail Fault떰";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
114;"BMS_Rack_2_Alarm_3";"DCSW2 Sensing Fail";"MODBUS";"A";"43110#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 DCSW2 Sensing Fail Fault떰�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
115;"BMS_Rack_2_Alarm_4";"DCSW3 Sensing Fail_Alarm";"MODBUS";"A";"43110#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 DCSW3 Sensing Fail_Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
116;"BMS_Rack_2_Alarm_5";"DCSW3 Fail_Alarm";"MODBUS";"A";"43110#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 DCSW3 Fail_Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
117;"BMS_Rack_2_Alarm_6";"Module PCB Under Temperature_Alarm";"MODBUS";"A";"43110#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Module PCB Under Temperature_Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
118;"BMS_Rack_2_Alarm_7";"Module PCB Over-Temperature_Alarm";"MODBUS";"A";"43110#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Module PCB Over-Temperature_Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
119;"BMS_Rack_2_Alarm_8";"Charge Current Limit_Alarm";"MODBUS";"A";"43110#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;8;"";"";"BMS_Rack_2 Charge Current Limit_Fault�";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
120;"BMS_Rack_2_Alarm_9";"Discharrge Current Limit_Alarm";"MODBUS";"A";"43110#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Discharrge Current Limit_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
121;"BMS_Rack_2_Alarm_10";"Rack Fuse Fail_Alarm";"MODBUS";"A";"43111#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Rack Fuse Fail_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
122;"BMS_Rack_2_Alarm_11";"Permanent Under-Voltage_Alarm";"MODBUS";"A";"43111#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Permanent Under-Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
123;"BMS_Rack_2_Alarm_12";"Module Under-Temperature_Alarm";"MODBUS";"A";"43112#0";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Under-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
124;"BMS_Rack_2_Alarm_13";"Module Over-Temperature_Alarm";"MODBUS";"A";"43112#1";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Over-Temperature_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
125;"BMS_Rack_2_Alarm_14";"Module Under Voltage_Alarm";"MODBUS";"A";"43112#2";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Under Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
126;"BMS_Rack_2_Alarm_15";"Module Over Voltage_Alarm";"MODBUS";"A";"43112#3";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Over Voltage_Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
127;"BMS_Rack_2_Alarm_16";"Module Voltage Imbalance Alarm";"MODBUS";"A";"43112#4";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Voltage Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
128;"BMS_Rack_2_Alarm_17";"Module Temperature Imbalance Alarm";"MODBUS";"A";"43112#5";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Temperature Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
129;"BMS_Rack_2_Alarm_18";"Rack Module Comms Fail Alarm";"MODBUS";"A";"43112#6";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Module Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
130;"BMS_Rack_2_Alarm_19";"Rack System Comms Fail Alarm";"MODBUS";"A";"43112#7";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 System Comms Fail Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
131;"BMS_Rack_2_Alarm_20";"Rack Charge Over Current Alarm";"MODBUS";"A";"43112#8";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Charge Over Current Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
132;"BMS_Rack_2_Alarm_21";"Rack Discharge Over Current Alarm";"MODBUS";"A";"43112#9";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Discharge Over Current Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
133;"BMS_Rack_2_Alarm_22";"Rack Under Voltage Alarm";"MODBUS";"A";"43112#10";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Under Voltage Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
134;"BMS_Rack_1_Alarm_23";"Rack Over Voltage Alarm";"MODBUS";"A";"43062#11";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Over Voltage Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
135;"BMS_Rack_2_Alarm_24";"Rack Voltage Sensing Difference";"MODBUS";"A";"43112#12";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Voltage Sensing Difference Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
136;"BMS_Rack_2_Alarm_25";"Rack Current Sensing Difference";"MODBUS";"A";"43112#13";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 Current Sensing Difference Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
137;"BMS_Rack_2_Alarm_26";"Rack String Voltage-Imbalance";"MODBUS";"A";"43112#14";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 String Voltage-Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
138;"BMS_Rack_2_Alarm_27";"Rack String Current-Imbalance";"MODBUS";"A";"43112#15";1;0;0;1;1;0;0;0;0;0;1;0;1;0;"";1;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;0;"";"";"BMS_Rack_2 String Current-Imbalance Fault";"";0;0;"";"";0;"";0;"";"";0;0;0;"";0;"22/07/2020 01:10:04"
139;"BMS_Rack_2_Module_Num_of_Max_Cell_V_A";"Module Number of Max Cell Voltage A";"MODBUS";"A";"43114";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 12:16:51"
140;"BMS_Rack_2_Cell_Num_of_Max_Cell_V_A";"Cell Number of Max Cell Voltage A";"MODBUS";"A";"43115";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 12:16:51"
141;"BMS_Rack_2_Module_Num_of_Max_Cell_V_B";"Module Number of Max Cell Voltage B";"MODBUS";"A";"43117";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:34:28"
142;"BMS_Rack_2_Cell_Num_of_Max_Cell_V_B";"Cell Number of Max Cell Voltage B";"MODBUS";"A";"42118";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"22/07/2020 01:10:04"
143;"BMS_Rack_2_Average_Cell_V";"Average Cell Voltage";"MODBUS";"A";"43119";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:46"
144;"BMS_Rack_2_Min_Cell_A_V";"Min Cell A Voltage";"MODBUS";"A";"43120";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:46"
145;"BMS_Rack_2_Module_Num_of_Min_Cell_V_A";"Module Number of Min Cell Voltage A";"MODBUS";"A";"43121";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:34:46"
146;"BMS_Rack_2_Cell_Num_of_Min_Cell_V_A";"Cell Number of Min Cell Voltage A";"MODBUS";"A";"43122";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:34:46"
147;"BMS_Rack_2_Min_Cell_B_V";"Min Cell B Voltage";"MODBUS";"A";"43123";0.001;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;1;"";0;"23/07/2020 14:34:48"
148;"BMS_Rack_2_Module_Num_of_Min_Cell_V_B";"Module Number of Min Cell Voltage B";"MODBUS";"A";"43124";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:24:58"
149;"BMS_Rack_2_Cell_Num_of_Min_Cell_V_B";"Cell Number of Min Cell Voltage B";"MODBUS";"A";"43125";1;0;0;0;1;0;0;0;0;0;1;0;1;0;"";0;0;0;0;0;0;0;0;1;600;10;-1;0;"";"";1;1;0;"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;2;"";0;"23/07/2020 14:24:58"
